"UnitNumber","Time","Setting1","Setting2","Setting3","Sensor1","Sensor2","Sensor3","Sensor4","Sensor5","Sensor6","Sensor7","Sensor8","Sensor9","Sensor10","Sensor11","Sensor12","Sensor13","Sensor14","Sensor15","Sensor16","Sensor17","Sensor18","Sensor19","Sensor20","Sensor21","RUL","sd_10_Sensor1","sd_10_Sensor2","sd_10_Sensor3","sd_10_Sensor4","sd_10_Sensor5","sd_10_Sensor6","sd_10_Sensor7","sd_10_Sensor8","sd_10_Sensor9","sd_10_Sensor10","sd_10_Sensor11","sd_10_Sensor12","sd_10_Sensor13","sd_10_Sensor14","sd_10_Sensor15","sd_10_Sensor16","sd_10_Sensor17","sd_10_Sensor18","sd_10_Sensor19","sd_10_Sensor20","sd_10_Sensor21","k_closest_Sensor1","k_closest_Sensor2","k_closest_Sensor3","k_closest_Sensor4","k_closest_Sensor5","k_closest_Sensor6","k_closest_Sensor7","k_closest_Sensor8","k_closest_Sensor9","k_closest_Sensor10","k_closest_Sensor11","k_closest_Sensor12","k_closest_Sensor13","k_closest_Sensor14","k_closest_Sensor15","k_closest_Sensor16","k_closest_Sensor17","k_closest_Sensor18","k_closest_Sensor19","k_closest_Sensor20","k_closest_Sensor21"
1,64,0.0017000000000000001,2.0E-4,100,518.67,642.23,1584.51,1400.1100000000001,14.620000000000001,21.61,553.88,2388.1,9043.67,1.3,47.45,521.82,2388.04,8128.150000000001,8.406600000000001,0.03,391,2388,100,38.93,23.384,128,0,0.19555050498529442,4.614479493940812,2.7959873032615565,0,3.552713678800501E-15,0.3758576858333627,0.029816103031712594,3.3077395604854183,2.220446049250313E-16,0.08695401083331357,0.3884893820942909,0.030016662039571637,2.3544587488422524,0.01746768731114677,6.938893903907228E-18,1.1,0,0,0.10650821564555485,0.046559918384808226,518.67,642.2466666666668,1583.6033333333332,1400.9066666666665,14.620000000000001,21.61,553.9900000000001,2388.103333333333,9048.07,1.3,47.45666666666667,521.8566666666667,2388.0266666666666,8130.18,8.400500000000001,0.03,391.0,2388,100,38.90333333333333,23.378266666666665
1,68,-0.0018000000000000002,0.0,100,518.67,642.51,1582.06,1404.42,14.620000000000001,21.61,554.04,2388.1,9051.78,1.3,47.36,521.72,2388.07,8132.39,8.4242,0.03,392,2388,100,38.95,23.317400000000003,124,0,0.14982990355733716,4.769715295486758,2.88332117531154,0,3.552713678800501E-15,0.3013038333642622,0.025079872407921616,4.2687145606144545,2.220446049250313E-16,0.11866338946785579,0.42414148582755157,0.036551333764965874,2.010941073229163,0.020741899623708513,6.938893903907228E-18,1.0,0,0,0.06418722614352447,0.04933574870213294,518.67,642.4466666666667,1583.7633333333333,1403.5600000000002,14.620000000000001,21.61,554.0033333333333,2388.1,9053.823333333334,1.3,47.400000000000006,521.7666666666668,2388.0666666666666,8133.133333333334,8.4238,0.03,391.6666666666667,2388,100,38.95666666666667,23.307866666666666
1,69,-0.0022,5.0E-4,100,518.67,642.44,1590.7,1401.24,14.620000000000001,21.61,554.65,2388.07,9050.59,1.3,47.410000000000004,522.22,2388.1,8129.13,8.4292,0.03,392,2388,100,39.0,23.374200000000002,123,0,0.15277434339574786,3.7307966977577762,2.8232151883977816,0,3.552713678800501E-15,0.30672626232521405,0.025079872407921616,4.266137480204054,2.220446049250313E-16,0.11356055653262692,0.37623928556174113,0.03521363372326016,1.9744882881395411,0.01855428791411844,6.938893903907228E-18,1.0,0,0,0.0685273667960468,0.039260067498668075,518.67,642.4833333333333,1589.8066666666666,1401.2600000000002,14.620000000000001,21.61,554.3333333333334,2388.0766666666664,9050.87,1.3,47.38666666666666,522.2066666666667,2388.0833333333335,8129.946666666667,8.431333333333333,0.03,392.0,2388,100,38.973333333333336,23.355600000000003
1,73,-0.0012000000000000001,-2.0E-4,100,518.67,642.29,1592.04,1397.93,14.620000000000001,21.61,553.88,2388.03,9049.64,1.3,47.29,522.04,2388.1,8129.85,8.404,0.03,391,2388,100,39.03,23.3975,119,0,0.10906878563548289,4.2599132620277596,2.4446971182541124,0,3.552713678800501E-15,0.24079867109266834,0.030331501776118645,4.6307921568562485,2.220446049250313E-16,0.10906878563548805,0.29712623579885844,0.02685144316416645,2.3223272809834223,0.016769364925363243,6.938893903907228E-18,0.6633249580710799,0,0,0.06900000000000052,0.04772284987299076,518.67,642.24,1588.92,1400.65,14.620000000000001,21.61,553.8833333333333,2388.0433333333335,9048.773333333333,1.3,47.28666666666667,521.98,2388.096666666667,8129.78,8.407366666666666,0.03,391.0,2388,100,38.96333333333333,23.3866
1,76,-0.0015,2.0E-4,100,518.67,642.21,1589.21,1398.94,14.620000000000001,21.61,553.66,2388.02,9056.550000000001,1.3,47.44,521.58,2388.03,8136.4400000000005,8.399600000000001,0.03,390,2388,100,39.02,23.442800000000002,116,0,0.2492869832141247,4.4235976308882385,3.2736250548894503,0,3.552713678800501E-15,0.2953641819855506,0.030016662039565583,4.114823082466564,2.220446049250313E-16,0.098188594042281,0.3019006459085408,0.042473521163214074,2.2710572427834688,0.019882778980816505,6.938893903907228E-18,0.8,0,0,0.08452218643646282,0.05124748676764553,518.67,642.3033333333333,1588.6333333333332,1399.45,14.620000000000001,21.61,553.6733333333333,2388.0400000000004,9053.536666666669,1.3,47.43666666666667,521.7733333333333,2388.03,8134.353333333333,8.399566666666667,0.03,390.6666666666667,2388,100,38.980000000000004,23.407433333333337
1,84,5.0E-4,2.0E-4,100,518.67,642.64,1585.52,1406.6000000000001,14.620000000000001,21.61,553.91,2388.05,9050.47,1.3,47.38,521.54,2388.06,8131.54,8.4139,0.03,392,2388,100,38.730000000000004,23.2653,108,0,0.3065028547990871,3.386375791314374,4.247293373432088,0,3.552713678800501E-15,0.32765225468474285,0.02416609194715588,4.084988249676822,2.220446049250313E-16,0.11984990613262919,0.22736754385795385,0.04171330722914687,2.3942815206235983,0.023504044332837447,6.938893903907228E-18,1.044030650891055,0,0,0.08558037158133988,0.052237275005497644,518.67,642.6766666666666,1586.13,1405.006666666667,14.620000000000001,21.61,553.9,2388.0633333333335,9049.256666666666,1.3,47.35333333333333,521.5733333333333,2388.0533333333337,8132.3,8.416733333333335,0.03,392.0,2388,100,38.766666666666666,23.288
1,85,0.0025,3.0000000000000003E-4,100,518.67,642.28,1590.1200000000001,1405.96,14.620000000000001,21.61,554.4,2388.01,9056.08,1.3,47.36,522.3,2388.05,8135.31,8.4499,0.03,392,2388,100,39.01,23.284000000000002,107,0,0.2870958028254556,3.336018734959376,3.9142484591553544,0,3.552713678800501E-15,0.3539434983157573,0.029325756597157165,4.496436922719754,2.220446049250313E-16,0.10870142593360958,0.27782908415066004,0.04127953488100576,2.238875610658172,0.021410336288811282,6.938893903907228E-18,1.0440306508910548,0,0,0.09463614531456858,0.05370733283267749,518.67,642.32,1589.08,1406.3133333333337,14.620000000000001,21.61,554.1633333333333,2388.0466666666666,9051.876666666663,1.3,47.39000000000001,522.0600000000001,2388.05,8133.63,8.429499999999999,0.03,392.0,2388,100,38.900000000000006,23.273533333333333
1,92,0.001,-2.0E-4,100,518.67,642.89,1590.03,1400.77,14.620000000000001,21.61,553.8100000000001,2388.14,9048.36,1.3,47.45,521.91,2388.05,8131.39,8.398200000000001,0.03,392,2388,100,38.99,23.3522,100,0,0.3377410250472775,2.678638646775612,3.8408307695080754,0,3.552713678800501E-15,0.4420961433896488,0.040447496832202376,2.9240350545093885,2.220446049250313E-16,0.0716170370791762,0.29277294957015026,0.020024984394476898,1.9848528912742136,0.022576350457946138,6.938893903907228E-18,1.044030650891055,0,0,0.10280564186852845,0.05652819119695957,518.67,642.6,1586.5333333333338,1402.5833333333333,14.620000000000001,21.61,553.7533333333332,2388.103333333333,9048.603333333333,1.3,47.45666666666667,521.8866666666668,2388.056666666667,8130.860000000001,8.3964,0.03,392.0,2388,100,38.973333333333336,23.35506666666667
1,93,0.0032,2.0E-4,100,518.67,642.85,1593.74,1408.48,14.620000000000001,21.61,554.07,2388.07,9047.87,1.3,47.46,521.4300000000001,2388.08,8133.150000000001,8.421000000000001,0.03,392,2388,100,38.86,23.247700000000002,99,0,0.35935497770309205,3.4518754322831415,3.8998642284059075,0,3.552713678800501E-15,0.43281520306015636,0.04050925820094557,3.0071674379720332,2.220446049250313E-16,0.0562227711874825,0.30400000000001437,0.0194935886896002,1.9909746356996787,0.0223635954175532,6.938893903907228E-18,0.9797958971132712,0,0,0.09666954018717619,0.06370141364208527,518.67,642.8033333333333,1589.5366666666666,1408.7233333333334,14.620000000000001,21.61,553.9300000000001,2388.0733333333337,9048.983333333335,1.3,47.45666666666667,521.49,2388.0833333333335,8132.9800000000005,8.405100000000001,0.03,392.0,2388,100,38.93,23.309566666666665
1,95,0.0019,3.0000000000000003E-4,100,518.67,642.86,1577.6000000000001,1410.1000000000001,14.620000000000001,21.61,553.91,2388.02,9048.85,1.3,47.38,521.92,2388.02,8131.63,8.4575,0.03,394,2388,100,38.76,23.326900000000002,97,0,0.37989603841049835,4.337059026575513,4.084473650300604,0,3.552713678800501E-15,0.3966169436622782,0.043081318457030525,2.6190733093977454,2.220446049250313E-16,0.06053924347066064,0.2447631508213805,0.024000000000004698,1.7158135096796452,0.024543970746397394,6.938893903907228E-18,1.1180339887498951,0,0,0.09053176238205028,0.05628281176345101,518.67,642.8666666666667,1581.9033333333334,1407.8400000000001,14.620000000000001,21.61,553.86,2388.043333333333,9048.36,1.3,47.38333333333333,521.8133333333334,2388.0466666666666,8131.8066666666655,8.443633333333334,0.03,393.6666666666667,2388,100,38.82333333333333,23.35163333333334
1,97,0.0035,-3.0000000000000003E-4,100,518.67,642.07,1595.77,1407.81,14.620000000000001,21.61,553.4,2388.09,9046.1,1.3,47.46,521.67,2388.06,8128.74,8.4105,0.03,392,2388,100,39.01,23.296300000000002,95,0,0.3571610281091555,5.301870990508932,4.811806729285769,0,3.552713678800501E-15,0.422468933769105,0.039242833740673076,2.691534135024023,2.220446049250313E-16,0.05775811631277438,0.22695594286117882,0.022912878474773246,1.879846802268608,0.024886213050603064,6.938893903907228E-18,0.916515138991168,0,0,0.09428149341201585,0.05700018947336975,518.67,642.2366666666668,1591.1933333333334,1408.7966666666664,14.620000000000001,21.61,553.5333333333333,2388.0766666666664,9046.6,1.3,47.46666666666667,521.6466666666666,2388.0633333333335,8130.3533333333335,8.420866666666667,0.03,392.0,2388,100,38.916666666666664,23.316233333333333
1,101,0.0012000000000000001,3.0000000000000003E-4,100,518.67,642.75,1584.18,1403.41,14.620000000000001,21.61,553.37,2388.06,9052.300000000001,1.3,47.62,521.89,2388.08,8125.97,8.4353,0.03,391,2388,100,38.75,23.4149,91,0,0.3276339420755926,5.40610589981367,4.5202355027143915,0,3.552713678800501E-15,0.41203033868879513,0.036455452267111284,2.1140106433033523,2.220446049250313E-16,0.09013878188659936,0.25911580422660213,0.020591260281942025,2.2048981835902173,0.0197717576355773,6.938893903907228E-18,0.8717797887081347,0,0,0.08607554821202151,0.0621925879828137,518.67,642.4766666666667,1588.3066666666666,1404.7,14.620000000000001,21.61,553.51,2388.0633333333335,9048.04,1.3,47.57333333333333,521.7033333333333,2388.0733333333333,8127.533333333333,8.435833333333333,0.03,391.3333333333333,2388,100,38.833333333333336,23.3734
1,102,0.0017000000000000001,5.0E-4,100,518.67,642.85,1589.1100000000001,1403.42,14.620000000000001,21.61,553.42,2388.15,9051.36,1.3,47.49,521.38,2388.05,8130.400000000001,8.456100000000001,0.03,393,2388,100,38.94,23.3653,90,0,0.3227382840631025,5.382176975908556,4.32192364578547,0,3.552713678800501E-15,0.4134005321718962,0.038157568056707475,2.41512753286452,2.220446049250313E-16,0.0902718117686798,0.27218376145537587,0.020591260281942025,2.1899180349956904,0.018661460285840488,6.938893903907228E-18,0.9,0,0,0.08089499366462656,0.06291498152268693,518.67,642.6866666666666,1589.9499999999998,1403.7966666666664,14.620000000000001,21.61,553.5166666666668,2388.1,9049.793333333331,1.3,47.419999999999995,521.4499999999999,2388.0633333333335,8131.553333333333,8.4465,0.03,392.6666666666667,2388,100,38.94333333333334,23.3964
1,103,-0.0013000000000000002,1.0E-4,100,518.67,642.21,1581.27,1403.21,14.620000000000001,21.61,553.64,2388.09,9053.28,1.3,47.57,521.41,2388.1,8124.400000000001,8.426300000000001,0.03,392,2388,100,38.69,23.428900000000002,89,0,0.3039473638641992,5.380439015545118,4.251541955573244,0,3.552713678800501E-15,0.38468298636669906,0.03800000000003485,2.9344294164285323,2.220446049250313E-16,0.09507891459203753,0.2741094671841818,0.022715633383164423,2.659251022374511,0.01836530424468925,6.938893903907228E-18,0.9,0,0,0.09843271813782264,0.06414993452841543,518.67,642.2966666666667,1584.8533333333332,1403.3466666666666,14.620000000000001,21.61,553.6066666666667,2388.08,9052.313333333334,1.3,47.60999999999999,521.4033333333333,2388.0933333333332,8126.923333333332,8.428566666666669,0.03,392.3333333333333,2388,100,38.75333333333333,23.417600000000007
1,110,0.0,4.0E-4,100,518.67,642.5500000000001,1590.01,1401.27,14.620000000000001,21.61,554.08,2388.13,9051.4,1.3,47.550000000000004,522.01,2388.12,8127.16,8.4638,0.03,393,2388,100,39.06,23.2951,82,0,0.386917303826028,3.6174958189333273,2.735774296245923,0,3.552713678800501E-15,0.3505196142871258,0.029137604568667746,2.4865295091753463,2.220446049250313E-16,0.1123565752415036,0.2937277651159334,0.025612496949661938,3.0853427686402233,0.026899630108981058,6.938893903907228E-18,1.3,0,0,0.1426323946374031,0.045215693072205944,518.67,642.5233333333333,1588.5033333333333,1401.7299999999998,14.620000000000001,21.61,554.0833333333334,2388.1233333333334,9050.783333333331,1.3,47.58000000000001,521.7933333333334,2388.1066666666666,8128.170000000001,8.451433333333332,0.03,392.6666666666667,2388,100,39.06333333333333,23.31813333333334
1,113,7.0E-4,1.0E-4,100,518.67,642.6800000000001,1590.8500000000001,1406.59,14.620000000000001,21.61,552.91,2388.1,9053.15,1.3,47.46,521.75,2388.16,8129.320000000001,8.458,0.03,393,2388,100,38.9,23.310100000000002,79,0,0.3573303793410285,2.9703812886563847,3.0917278340759324,0,3.552713678800501E-15,0.42836899981207105,0.02491987158873065,2.4035964719559817,2.220446049250313E-16,0.1327252801842953,0.25662423891752856,0.035227829907523725,2.294249550506704,0.027679588147225046,6.938893903907228E-18,1.1661903789690602,0,0,0.113154761278524,0.057452892877556665,518.67,642.67,1589.1066666666666,1407.9333333333332,14.620000000000001,21.61,553.1966666666666,2388.1066666666666,9052.063333333334,1.3,47.529999999999994,521.7566666666667,2388.14,8129.150000000001,8.4555,0.03,393.3333333333333,2388,100,38.88666666666666,23.308633333333333
1,121,-0.0033,4.0E-4,100,518.67,642.63,1593.56,1411.9,14.620000000000001,21.61,553.7,2388.07,9040.97,1.3,47.44,521.3,2388.04,8133.9400000000005,8.426300000000001,0.03,394,2388,100,38.63,23.422,71,0,0.1613567476122273,4.743994519389728,3.239088760747386,0,3.552713678800501E-15,0.5148873663239347,0.016401219466818242,3.3027291744861507,2.220446049250313E-16,0.10505236789335129,0.2157683943491202,0.036728735344372467,3.86216584315064,0.01570113371702799,6.938893903907228E-18,0.9,0,0,0.11473883387937973,0.06010532505527255,518.67,642.7033333333334,1594.7133333333334,1410.196666666667,14.620000000000001,21.61,553.71,2388.09,9045.193333333336,1.3,47.50333333333333,521.3166666666666,2388.0766666666664,8131.756666666667,8.423866666666667,0.03,393.6666666666667,2388,100,38.723333333333336,23.348966666666666
1,123,0.0016,-2.0E-4,100,518.67,643.39,1586.66,1403.04,14.620000000000001,21.61,552.64,2388.12,9049.44,1.3,47.410000000000004,521.6,2388.17,8129.72,8.4396,0.03,392,2388,100,38.9,23.292,69,0,0.3523648677152634,4.850792615645386,3.840788981446395,0,3.552713678800501E-15,0.5454026035874848,0.02280350850196202,3.2881149614942884,2.220446049250313E-16,0.07217340230306521,0.21063950246808802,0.03799999999998698,3.86916321702761,0.01090075685445716,6.938893903907228E-18,0.9433981132056604,0,0,0.11445959985951337,0.06154095871856378,518.67,643.1666666666666,1591.3000000000002,1405.0600000000002,14.620000000000001,21.61,553.2433333333333,2388.1066666666666,9048.016666666666,1.3,47.46666666666666,521.4666666666667,2388.1299999999997,8129.033333333333,8.4305,0.03,392.6666666666667,2388,100,38.85666666666666,23.292466666666666
1,126,0.0016,1.0E-4,100,518.67,642.49,1582.64,1418.5,14.620000000000001,21.61,553.72,2388.05,9049.11,1.3,47.49,521.35,2388.08,8130.9400000000005,8.437800000000001,0.03,392,2388,100,38.85,23.2289,66,0,0.3501214075145807,4.441159871024642,4.8203012354001356,0,3.552713678800501E-15,0.7289746223292016,0.028017851452222377,3.5904712782590864,2.220446049250313E-16,0.06711184694225128,0.1820466973059593,0.032310988842831116,3.8307347859124206,0.01222270019267406,6.938893903907228E-18,0.9433981132056604,0,0,0.10613670430157472,0.06197709334907532,518.67,642.6433333333333,1584.9233333333334,1412.9633333333334,14.620000000000001,21.61,553.2633333333333,2388.1,9048.236666666668,1.3,47.48333333333333,521.44,2388.1033333333335,8130.823333333334,8.43966666666667,0.03,392.3333333333333,2388,100,38.87000000000001,23.247433333333333
1,127,-0.001,2.0E-4,100,518.67,642.99,1586.9,1399.49,14.620000000000001,21.61,553.8100000000001,2388.09,9047.9,1.3,47.63,521.34,2388.1,8133.0,8.4626,0.03,393,2388,100,38.910000000000004,23.2772,65,0,0.33398203544501,4.507771067833812,5.5399851985361925,0,3.552713678800501E-15,0.6385107673328541,0.02835489375748666,3.5330271722707107,2.220446049250313E-16,0.07269800547470495,0.1771694104522791,0.03231098884283112,3.7370963327160105,0.01672448504438916,6.938893903907228E-18,0.7000000000000001,0,0,0.10545615202537877,0.05053993371582517,518.67,643.1133333333333,1586.9000000000005,1401.6033333333332,14.620000000000001,21.61,553.39,2388.1133333333332,9048.816666666668,1.3,47.60333333333333,521.3633333333333,2388.096666666667,8132.586666666666,8.447933333333333,0.03,392.6666666666667,2388,100,38.88666666666666,23.29103333333333
