,python_vals,java_vals
89,0.0980078522612,0.0980078522612
90,0.196936648732,0.196936648732
91,0.221899083903,0.221899083903
92,0.221899083903,0.221899083903
93,0.263923222335,0.263923222335
94,0.196936648732,0.196936648732
95,0.221899083903,0.221899083903
96,0.221899083903,0.221899083903
97,0.0980078522612,0.0980078522612
98,0.263923222335,0.263923222335
99,0.221899083903,0.221899083903
100,0.0980078522612,0.0980078522612
101,0.263923222335,0.263923222335
102,0.221899083903,0.221899083903
103,0.221899083903,0.221899083903
104,0.263923222335,0.263923222335
105,0.221899083903,0.221899083903
106,0.0574378362658,0.0574378362658
107,0.263923222335,0.263923222335
108,0.196936648732,0.196936648732
109,0.263923222335,0.263923222335
110,0.221899083903,0.221899083903
111,0.196936648732,0.196936648732
112,0.263923222335,0.263923222335
113,0.196936648732,0.196936648732
114,0.263923222335,0.263923222335
115,0.196936648732,0.196936648732
116,0.0980078522612,0.0980078522612
117,0.263923222335,0.263923222335
118,0.196936648732,0.196936648732
119,0.263923222335,0.263923222335
120,0.196936648732,0.196936648732
121,0.263923222335,0.263923222335
122,0.221899083903,0.221899083903
123,0.263923222335,0.263923222335
124,0.196936648732,0.196936648732
125,0.221899083903,0.221899083903
126,0.263923222335,0.263923222335
127,0.263923222335,0.263923222335
128,0.263923222335,0.263923222335
129,0.196936648732,0.196936648732
130,0.0980078522612,0.0980078522612
131,0.263923222335,0.263923222335
132,0.196936648732,0.196936648732
133,0.263923222335,0.263923222335
134,0.221899083903,0.221899083903
135,0.263923222335,0.263923222335
136,0.196936648732,0.196936648732
137,0.221899083903,0.221899083903
138,0.196936648732,0.196936648732
139,0.263923222335,0.263923222335
140,0.196936648732,0.196936648732
141,0.221899083903,0.221899083903
142,0.263923222335,0.263923222335
143,0.263923222335,0.263923222335
144,0.113373079347,0.113373079347
145,0.221899083903,0.221899083903
146,0.263923222335,0.263923222335
147,0.221899083903,0.221899083903
148,0.196936648732,0.196936648732
149,0.196936648732,0.196936648732
150,0.196936648732,0.196936648732
151,0.113373079347,0.113373079347
152,0.263923222335,0.263923222335
153,0.196936648732,0.196936648732
154,0.196936648732,0.196936648732
155,0.113373079347,0.113373079347
156,0.221899083903,0.221899083903
157,0.196936648732,0.196936648732
158,0.196936648732,0.196936648732
159,0.0574378362658,0.0574378362658
160,0.196936648732,0.196936648732
161,0.196936648732,0.196936648732
162,0.263923222335,0.263923222335
163,0.196936648732,0.196936648732
164,0.263923222335,0.263923222335
165,0.113373079347,0.113373079347
166,0.196936648732,0.196936648732
167,0.263923222335,0.263923222335
168,0.196936648732,0.196936648732
169,0.113373079347,0.113373079347
170,0.113373079347,0.113373079347
171,0.263923222335,0.263923222335
172,0.113373079347,0.113373079347
173,0.263923222335,0.263923222335
174,0.196936648732,0.196936648732
175,0.196936648732,0.196936648732
176,0.0574378362658,0.0574378362658
177,0.113373079347,0.113373079347
178,0.113373079347,0.113373079347
179,0.113373079347,0.113373079347
180,0.021133246086,0.021133246086
181,0.021133246086,0.021133246086
182,0.0574378362658,0.0574378362658
183,0.113373079347,0.113373079347
184,0.113373079347,0.113373079347
185,0.021133246086,0.021133246086
186,0.0574378362658,0.0574378362658
187,0.0574378362658,0.0574378362658
188,0.113373079347,0.113373079347
189,0.00348989384906,0.00348989384906
190,0.196936648732,0.196936648732
191,0.0574378362658,0.0574378362658
192,0.0980078522612,0.0980078522612
193,0.221899083903,0.221899083903
194,0.0980078522612,0.0980078522612
195,0.0980078522612,0.0980078522612
196,0.0219087780524,0.0219087780524
197,0.221899083903,0.221899083903
198,0.0980078522612,0.0980078522612
199,0.0980078522612,0.0980078522612
200,0.0219087780524,0.0219087780524
201,0.0980078522612,0.0980078522612
202,0.221899083903,0.221899083903
203,0.221899083903,0.221899083903
204,0.0980078522612,0.0980078522612
205,0.0980078522612,0.0980078522612
206,0.263923222335,0.263923222335
207,0.221899083903,0.221899083903
208,0.0980078522612,0.0980078522612
209,0.0980078522612,0.0980078522612
210,0.221899083903,0.221899083903
211,0.0980078522612,0.0980078522612
212,0.0980078522612,0.0980078522612
213,0.0980078522612,0.0980078522612
214,0.263923222335,0.263923222335
215,0.0980078522612,0.0980078522612
216,0.0980078522612,0.0980078522612
217,0.0980078522612,0.0980078522612
218,0.221899083903,0.221899083903
219,0.0219087780524,0.0219087780524
220,0.0219087780524,0.0219087780524
221,0.0980078522612,0.0980078522612
222,0.0980078522612,0.0980078522612
223,0.0219087780524,0.0219087780524
224,0.221899083903,0.221899083903
225,0.0219087780524,0.0219087780524
226,0.196936648732,0.196936648732
227,0.0980078522612,0.0980078522612
228,0.0980078522612,0.0980078522612
229,0.0219087780524,0.0219087780524
230,0.0980078522612,0.0980078522612
231,0.0980078522612,0.0980078522612
232,0.221899083903,0.221899083903
233,0.221899083903,0.221899083903
234,0.221899083903,0.221899083903
235,0.221899083903,0.221899083903
236,0.0219087780524,0.0219087780524
237,0.0219087780524,0.0219087780524
238,0.0980078522612,0.0980078522612
239,0.221899083903,0.221899083903
240,0.0219087780524,0.0219087780524
241,0.0980078522612,0.0980078522612
242,0.221899083903,0.221899083903
243,0.221899083903,0.221899083903
244,0.0980078522612,0.0980078522612
245,0.221899083903,0.221899083903
246,0.221899083903,0.221899083903
247,0.0980078522612,0.0980078522612
248,0.0980078522612,0.0980078522612
249,0.0980078522612,0.0980078522612
250,0.0980078522612,0.0980078522612
251,0.263923222335,0.263923222335
252,0.0980078522612,0.0980078522612
253,0.0980078522612,0.0980078522612
254,0.221899083903,0.221899083903
255,0.0980078522612,0.0980078522612
256,0.0980078522612,0.0980078522612
257,0.221899083903,0.221899083903
258,0.263923222335,0.263923222335
259,0.221899083903,0.221899083903
260,0.221899083903,0.221899083903
261,0.221899083903,0.221899083903
262,0.221899083903,0.221899083903
263,0.221899083903,0.221899083903
264,0.0219087780524,0.0219087780524
265,0.0980078522612,0.0980078522612
266,0.221899083903,0.221899083903
267,0.221899083903,0.221899083903
268,0.221899083903,0.221899083903
269,0.0980078522612,0.0980078522612
270,0.0219087780524,0.0219087780524
271,0.0980078522612,0.0980078522612
272,0.0980078522612,0.0980078522612
273,0.0980078522612,0.0980078522612
274,0.0219087780524,0.0219087780524
275,0.221899083903,0.221899083903
276,0.0980078522612,0.0980078522612
277,0.0980078522612,0.0980078522612
278,0.263923222335,0.263923222335
279,0.0980078522612,0.0980078522612
280,0.263923222335,0.263923222335
281,0.0219087780524,0.0219087780524
282,0.0980078522612,0.0980078522612
283,0.221899083903,0.221899083903
284,0.0980078522612,0.0980078522612
285,0.221899083903,0.221899083903
286,0.221899083903,0.221899083903
287,0.221899083903,0.221899083903
288,0.0980078522612,0.0980078522612
289,0.0980078522612,0.0980078522612
290,0.263923222335,0.263923222335
291,0.0219087780524,0.0219087780524
292,0.221899083903,0.221899083903
293,0.0980078522612,0.0980078522612
294,0.221899083903,0.221899083903
295,0.0219087780524,0.0219087780524
296,0.221899083903,0.221899083903
297,0.263923222335,0.263923222335
298,0.263923222335,0.263923222335
299,0.0980078522612,0.0980078522612
300,0.0980078522612,0.0980078522612
301,0.0980078522612,0.0980078522612
302,0.221899083903,0.221899083903
303,0.221899083903,0.221899083903
304,0.0980078522612,0.0980078522612
305,0.0980078522612,0.0980078522612
306,0.0219087780524,0.0219087780524
307,0.0980078522612,0.0980078522612
308,0.221899083903,0.221899083903
309,0.221899083903,0.221899083903
310,0.221899083903,0.221899083903
311,0.0980078522612,0.0980078522612
312,0.221899083903,0.221899083903
313,0.221899083903,0.221899083903
314,0.0980078522612,0.0980078522612
315,0.221899083903,0.221899083903
316,0.0980078522612,0.0980078522612
317,0.221899083903,0.221899083903
318,0.0980078522612,0.0980078522612
319,0.221899083903,0.221899083903
320,0.221899083903,0.221899083903
321,0.0980078522612,0.0980078522612
322,0.221899083903,0.221899083903
323,0.0219087780524,0.0219087780524
324,0.221899083903,0.221899083903
325,0.0219087780524,0.0219087780524
326,0.221899083903,0.221899083903
327,0.00145412243711,0.00145412243711
328,0.0980078522612,0.0980078522612
329,0.221899083903,0.221899083903
330,0.0980078522612,0.0980078522612
331,0.221899083903,0.221899083903
332,0.263923222335,0.263923222335
333,0.0980078522612,0.0980078522612
334,0.263923222335,0.263923222335
335,0.221899083903,0.221899083903
336,0.263923222335,0.263923222335
337,0.0980078522612,0.0980078522612
338,0.263923222335,0.263923222335
339,0.263923222335,0.263923222335
340,0.0980078522612,0.0980078522612
341,0.0980078522612,0.0980078522612
342,0.0219087780524,0.0219087780524
343,0.0980078522612,0.0980078522612
344,0.221899083903,0.221899083903
345,0.0980078522612,0.0980078522612
346,0.221899083903,0.221899083903
347,0.0980078522612,0.0980078522612
348,0.196936648732,0.196936648732
349,0.221899083903,0.221899083903
350,0.263923222335,0.263923222335
351,0.263923222335,0.263923222335
352,0.263923222335,0.263923222335
353,0.221899083903,0.221899083903
354,0.221899083903,0.221899083903
355,0.0980078522612,0.0980078522612
356,0.221899083903,0.221899083903
357,0.221899083903,0.221899083903
358,0.263923222335,0.263923222335
359,0.0980078522612,0.0980078522612
360,0.0980078522612,0.0980078522612
361,0.196936648732,0.196936648732
362,0.221899083903,0.221899083903
363,0.221899083903,0.221899083903
364,0.221899083903,0.221899083903
365,0.196936648732,0.196936648732
366,0.263923222335,0.263923222335
367,0.221899083903,0.221899083903
368,0.263923222335,0.263923222335
369,0.0980078522612,0.0980078522612
370,0.196936648732,0.196936648732
371,0.221899083903,0.221899083903
372,0.263923222335,0.263923222335
373,0.221899083903,0.221899083903
374,0.221899083903,0.221899083903
375,0.196936648732,0.196936648732
376,0.221899083903,0.221899083903
377,0.263923222335,0.263923222335
378,0.221899083903,0.221899083903
379,0.221899083903,0.221899083903
380,0.263923222335,0.263923222335
381,0.263923222335,0.263923222335
382,0.263923222335,0.263923222335
383,0.221899083903,0.221899083903
384,0.263923222335,0.263923222335
385,0.263923222335,0.263923222335
386,0.263923222335,0.263923222335
387,0.263923222335,0.263923222335
388,0.0219087780524,0.0219087780524
389,0.221899083903,0.221899083903
390,0.196936648732,0.196936648732
391,0.196936648732,0.196936648732
392,0.221899083903,0.221899083903
393,0.221899083903,0.221899083903
394,0.263923222335,0.263923222335
395,0.263923222335,0.263923222335
396,0.263923222335,0.263923222335
397,0.0980078522612,0.0980078522612
398,0.221899083903,0.221899083903
399,0.196936648732,0.196936648732
400,0.0980078522612,0.0980078522612
401,0.263923222335,0.263923222335
402,0.221899083903,0.221899083903
403,0.0980078522612,0.0980078522612
404,0.221899083903,0.221899083903
405,0.0219087780524,0.0219087780524
406,0.113373079347,0.113373079347
407,0.263923222335,0.263923222335
408,0.221899083903,0.221899083903
409,0.196936648732,0.196936648732
410,0.263923222335,0.263923222335
411,0.221899083903,0.221899083903
412,0.196936648732,0.196936648732
413,0.263923222335,0.263923222335
414,0.263923222335,0.263923222335
415,0.196936648732,0.196936648732
416,0.263923222335,0.263923222335
417,0.196936648732,0.196936648732
418,0.263923222335,0.263923222335
419,0.196936648732,0.196936648732
420,0.263923222335,0.263923222335
421,0.196936648732,0.196936648732
422,0.196936648732,0.196936648732
423,0.196936648732,0.196936648732
424,0.221899083903,0.221899083903
425,0.196936648732,0.196936648732
426,0.196936648732,0.196936648732
427,0.196936648732,0.196936648732
428,0.196936648732,0.196936648732
429,0.196936648732,0.196936648732
430,0.196936648732,0.196936648732
431,0.263923222335,0.263923222335
432,0.0574378362658,0.0574378362658
433,0.263923222335,0.263923222335
434,0.113373079347,0.113373079347
435,0.263923222335,0.263923222335
436,0.113373079347,0.113373079347
437,0.0574378362658,0.0574378362658
438,0.196936648732,0.196936648732
439,0.221899083903,0.221899083903
440,0.113373079347,0.113373079347
441,0.196936648732,0.196936648732
442,0.196936648732,0.196936648732
443,0.196936648732,0.196936648732
444,0.196936648732,0.196936648732
445,0.263923222335,0.263923222335
446,0.113373079347,0.113373079347
447,0.113373079347,0.113373079347
448,0.113373079347,0.113373079347
449,0.196936648732,0.196936648732
450,0.113373079347,0.113373079347
451,0.221899083903,0.221899083903
452,0.263923222335,0.263923222335
453,0.113373079347,0.113373079347
454,0.113373079347,0.113373079347
455,0.113373079347,0.113373079347
456,0.113373079347,0.113373079347
457,0.021133246086,0.021133246086
458,0.113373079347,0.113373079347
459,0.113373079347,0.113373079347
460,0.113373079347,0.113373079347
461,0.113373079347,0.113373079347
462,0.113373079347,0.113373079347
463,0.113373079347,0.113373079347
464,0.196936648732,0.196936648732
465,0.0574378362658,0.0574378362658
466,0.0574378362658,0.0574378362658
467,0.0574378362658,0.0574378362658
468,0.113373079347,0.113373079347
469,0.0574378362658,0.0574378362658
470,0.113373079347,0.113373079347
471,0.0574378362658,0.0574378362658
472,0.00348989384906,0.00348989384906
473,0.021133246086,0.021133246086
474,0.00348989384906,0.00348989384906
475,0.113373079347,0.113373079347
476,0.0574378362658,0.0574378362658
477,0.113373079347,0.113373079347
478,0.00348989384906,0.00348989384906
479,0.0980078522612,0.0980078522612
480,0.0219087780524,0.0219087780524
481,0.263923222335,0.263923222335
482,0.0980078522612,0.0980078522612
483,0.0980078522612,0.0980078522612
484,0.221899083903,0.221899083903
485,0.263923222335,0.263923222335
486,0.221899083903,0.221899083903
487,0.221899083903,0.221899083903
488,0.221899083903,0.221899083903
489,0.0980078522612,0.0980078522612
490,0.263923222335,0.263923222335
491,0.0219087780524,0.0219087780524
492,0.0980078522612,0.0980078522612
493,0.0219087780524,0.0219087780524
494,0.0980078522612,0.0980078522612
495,0.263923222335,0.263923222335
496,0.0219087780524,0.0219087780524
497,0.0980078522612,0.0980078522612
498,0.0980078522612,0.0980078522612
499,0.221899083903,0.221899083903
500,0.221899083903,0.221899083903
501,0.221899083903,0.221899083903
502,0.0980078522612,0.0980078522612
503,0.0980078522612,0.0980078522612
504,0.0980078522612,0.0980078522612
505,0.221899083903,0.221899083903
506,0.221899083903,0.221899083903
507,0.221899083903,0.221899083903
508,0.221899083903,0.221899083903
509,0.0980078522612,0.0980078522612
510,0.263923222335,0.263923222335
511,0.221899083903,0.221899083903
512,0.263923222335,0.263923222335
513,0.0980078522612,0.0980078522612
514,0.263923222335,0.263923222335
515,0.196936648732,0.196936648732
516,0.263923222335,0.263923222335
517,0.221899083903,0.221899083903
518,0.221899083903,0.221899083903
519,0.221899083903,0.221899083903
520,0.0219087780524,0.0219087780524
521,0.221899083903,0.221899083903
522,0.0980078522612,0.0980078522612
523,0.221899083903,0.221899083903
524,0.221899083903,0.221899083903
525,0.263923222335,0.263923222335
526,0.221899083903,0.221899083903
527,0.221899083903,0.221899083903
528,0.0980078522612,0.0980078522612
529,0.221899083903,0.221899083903
530,0.221899083903,0.221899083903
531,0.0980078522612,0.0980078522612
532,0.0980078522612,0.0980078522612
533,0.263923222335,0.263923222335
534,0.196936648732,0.196936648732
535,0.221899083903,0.221899083903
536,0.221899083903,0.221899083903
537,0.0219087780524,0.0219087780524
538,0.196936648732,0.196936648732
539,0.263923222335,0.263923222335
540,0.263923222335,0.263923222335
541,0.263923222335,0.263923222335
542,0.263923222335,0.263923222335
543,0.221899083903,0.221899083903
544,0.0980078522612,0.0980078522612
545,0.221899083903,0.221899083903
546,0.221899083903,0.221899083903
547,0.221899083903,0.221899083903
548,0.221899083903,0.221899083903
549,0.221899083903,0.221899083903
550,0.221899083903,0.221899083903
551,0.221899083903,0.221899083903
552,0.221899083903,0.221899083903
553,0.221899083903,0.221899083903
554,0.221899083903,0.221899083903
555,0.263923222335,0.263923222335
556,0.0219087780524,0.0219087780524
557,0.263923222335,0.263923222335
558,0.221899083903,0.221899083903
559,0.0980078522612,0.0980078522612
560,0.263923222335,0.263923222335
561,0.263923222335,0.263923222335
562,0.221899083903,0.221899083903
563,0.0980078522612,0.0980078522612
564,0.263923222335,0.263923222335
565,0.0980078522612,0.0980078522612
566,0.263923222335,0.263923222335
567,0.196936648732,0.196936648732
568,0.263923222335,0.263923222335
569,0.263923222335,0.263923222335
570,0.0980078522612,0.0980078522612
571,0.221899083903,0.221899083903
572,0.221899083903,0.221899083903
573,0.221899083903,0.221899083903
574,0.263923222335,0.263923222335
575,0.263923222335,0.263923222335
576,0.221899083903,0.221899083903
577,0.221899083903,0.221899083903
578,0.0219087780524,0.0219087780524
579,0.221899083903,0.221899083903
580,0.221899083903,0.221899083903
581,0.0980078522612,0.0980078522612
582,0.263923222335,0.263923222335
583,0.221899083903,0.221899083903
584,0.221899083903,0.221899083903
585,0.221899083903,0.221899083903
586,0.221899083903,0.221899083903
587,0.221899083903,0.221899083903
588,0.263923222335,0.263923222335
589,0.196936648732,0.196936648732
590,0.263923222335,0.263923222335
591,0.263923222335,0.263923222335
592,0.221899083903,0.221899083903
593,0.263923222335,0.263923222335
594,0.221899083903,0.221899083903
595,0.0980078522612,0.0980078522612
596,0.221899083903,0.221899083903
597,0.263923222335,0.263923222335
598,0.0980078522612,0.0980078522612
599,0.221899083903,0.221899083903
600,0.263923222335,0.263923222335
601,0.196936648732,0.196936648732
602,0.196936648732,0.196936648732
603,0.196936648732,0.196936648732
604,0.196936648732,0.196936648732
605,0.221899083903,0.221899083903
606,0.196936648732,0.196936648732
607,0.263923222335,0.263923222335
608,0.221899083903,0.221899083903
609,0.196936648732,0.196936648732
610,0.196936648732,0.196936648732
611,0.196936648732,0.196936648732
612,0.263923222335,0.263923222335
613,0.263923222335,0.263923222335
614,0.113373079347,0.113373079347
615,0.196936648732,0.196936648732
616,0.263923222335,0.263923222335
617,0.263923222335,0.263923222335
618,0.196936648732,0.196936648732
619,0.196936648732,0.196936648732
620,0.196936648732,0.196936648732
621,0.196936648732,0.196936648732
622,0.0980078522612,0.0980078522612
623,0.196936648732,0.196936648732
624,0.263923222335,0.263923222335
625,0.0574378362658,0.0574378362658
626,0.196936648732,0.196936648732
627,0.196936648732,0.196936648732
628,0.263923222335,0.263923222335
629,0.263923222335,0.263923222335
630,0.113373079347,0.113373079347
631,0.113373079347,0.113373079347
632,0.263923222335,0.263923222335
633,0.113373079347,0.113373079347
634,0.0574378362658,0.0574378362658
635,0.113373079347,0.113373079347
636,0.196936648732,0.196936648732
637,0.196936648732,0.196936648732
638,0.263923222335,0.263923222335
639,0.196936648732,0.196936648732
640,0.263923222335,0.263923222335
641,0.196936648732,0.196936648732
642,0.113373079347,0.113373079347
643,0.0574378362658,0.0574378362658
644,0.113373079347,0.113373079347
645,0.0574378362658,0.0574378362658
646,0.113373079347,0.113373079347
647,0.113373079347,0.113373079347
648,0.113373079347,0.113373079347
649,0.113373079347,0.113373079347
650,0.0574378362658,0.0574378362658
651,0.196936648732,0.196936648732
652,0.0574378362658,0.0574378362658
653,0.0574378362658,0.0574378362658
654,0.0574378362658,0.0574378362658
655,0.021133246086,0.021133246086
656,0.000339295235325,0.000339295235325
657,0.00348989384906,0.00348989384906
658,0.263923222335,0.263923222335
659,0.0980078522612,0.0980078522612
660,0.0980078522612,0.0980078522612
661,0.221899083903,0.221899083903
662,0.263923222335,0.263923222335
663,0.221899083903,0.221899083903
664,0.263923222335,0.263923222335
665,0.263923222335,0.263923222335
666,0.263923222335,0.263923222335
667,0.221899083903,0.221899083903
668,0.196936648732,0.196936648732
669,0.196936648732,0.196936648732
670,0.221899083903,0.221899083903
671,0.263923222335,0.263923222335
672,0.221899083903,0.221899083903
673,0.263923222335,0.263923222335
674,0.221899083903,0.221899083903
675,0.263923222335,0.263923222335
676,0.221899083903,0.221899083903
677,0.221899083903,0.221899083903
678,0.263923222335,0.263923222335
679,0.0980078522612,0.0980078522612
680,0.113373079347,0.113373079347
681,0.0219087780524,0.0219087780524
682,0.0980078522612,0.0980078522612
683,0.263923222335,0.263923222335
684,0.221899083903,0.221899083903
685,0.0219087780524,0.0219087780524
686,0.263923222335,0.263923222335
687,0.0980078522612,0.0980078522612
688,0.221899083903,0.221899083903
689,0.221899083903,0.221899083903
690,0.263923222335,0.263923222335
691,0.221899083903,0.221899083903
692,0.263923222335,0.263923222335
693,0.263923222335,0.263923222335
694,0.0980078522612,0.0980078522612
695,0.263923222335,0.263923222335
696,0.263923222335,0.263923222335
697,0.0980078522612,0.0980078522612
698,0.263923222335,0.263923222335
699,0.0219087780524,0.0219087780524
700,0.263923222335,0.263923222335
701,0.0980078522612,0.0980078522612
702,0.221899083903,0.221899083903
703,0.263923222335,0.263923222335
704,0.263923222335,0.263923222335
705,0.221899083903,0.221899083903
706,0.221899083903,0.221899083903
707,0.0980078522612,0.0980078522612
708,0.221899083903,0.221899083903
709,0.196936648732,0.196936648732
710,0.263923222335,0.263923222335
711,0.263923222335,0.263923222335
712,0.263923222335,0.263923222335
713,0.0219087780524,0.0219087780524
714,0.221899083903,0.221899083903
715,0.263923222335,0.263923222335
716,0.0980078522612,0.0980078522612
717,0.221899083903,0.221899083903
718,0.221899083903,0.221899083903
719,0.0980078522612,0.0980078522612
720,0.263923222335,0.263923222335
721,0.263923222335,0.263923222335
722,0.221899083903,0.221899083903
723,0.196936648732,0.196936648732
724,0.263923222335,0.263923222335
725,0.0219087780524,0.0219087780524
726,0.0980078522612,0.0980078522612
727,0.221899083903,0.221899083903
728,0.263923222335,0.263923222335
729,0.196936648732,0.196936648732
730,0.196936648732,0.196936648732
731,0.196936648732,0.196936648732
732,0.263923222335,0.263923222335
733,0.221899083903,0.221899083903
734,0.196936648732,0.196936648732
735,0.221899083903,0.221899083903
736,0.263923222335,0.263923222335
737,0.196936648732,0.196936648732
738,0.221899083903,0.221899083903
739,0.221899083903,0.221899083903
740,0.263923222335,0.263923222335
741,0.221899083903,0.221899083903
742,0.196936648732,0.196936648732
743,0.263923222335,0.263923222335
744,0.263923222335,0.263923222335
745,0.196936648732,0.196936648732
746,0.221899083903,0.221899083903
747,0.263923222335,0.263923222335
748,0.263923222335,0.263923222335
749,0.263923222335,0.263923222335
750,0.221899083903,0.221899083903
751,0.221899083903,0.221899083903
752,0.221899083903,0.221899083903
753,0.221899083903,0.221899083903
754,0.263923222335,0.263923222335
755,0.221899083903,0.221899083903
756,0.221899083903,0.221899083903
757,0.221899083903,0.221899083903
758,0.221899083903,0.221899083903
759,0.263923222335,0.263923222335
760,0.263923222335,0.263923222335
761,0.196936648732,0.196936648732
762,0.196936648732,0.196936648732
763,0.263923222335,0.263923222335
764,0.221899083903,0.221899083903
765,0.196936648732,0.196936648732
766,0.263923222335,0.263923222335
767,0.263923222335,0.263923222335
768,0.263923222335,0.263923222335
769,0.196936648732,0.196936648732
770,0.263923222335,0.263923222335
771,0.196936648732,0.196936648732
772,0.196936648732,0.196936648732
773,0.196936648732,0.196936648732
774,0.196936648732,0.196936648732
775,0.263923222335,0.263923222335
776,0.263923222335,0.263923222335
777,0.263923222335,0.263923222335
778,0.263923222335,0.263923222335
779,0.263923222335,0.263923222335
780,0.263923222335,0.263923222335
781,0.196936648732,0.196936648732
782,0.113373079347,0.113373079347
783,0.196936648732,0.196936648732
784,0.263923222335,0.263923222335
785,0.0574378362658,0.0574378362658
786,0.263923222335,0.263923222335
787,0.221899083903,0.221899083903
788,0.196936648732,0.196936648732
789,0.196936648732,0.196936648732
790,0.263923222335,0.263923222335
791,0.196936648732,0.196936648732
792,0.263923222335,0.263923222335
793,0.263923222335,0.263923222335
794,0.263923222335,0.263923222335
795,0.196936648732,0.196936648732
796,0.0980078522612,0.0980078522612
797,0.263923222335,0.263923222335
798,0.196936648732,0.196936648732
799,0.196936648732,0.196936648732
800,0.263923222335,0.263923222335
801,0.196936648732,0.196936648732
802,0.263923222335,0.263923222335
803,0.196936648732,0.196936648732
804,0.196936648732,0.196936648732
805,0.263923222335,0.263923222335
806,0.196936648732,0.196936648732
807,0.113373079347,0.113373079347
808,0.113373079347,0.113373079347
809,0.196936648732,0.196936648732
810,0.221899083903,0.221899083903
811,0.113373079347,0.113373079347
812,0.113373079347,0.113373079347
813,0.263923222335,0.263923222335
814,0.196936648732,0.196936648732
815,0.263923222335,0.263923222335
816,0.113373079347,0.113373079347
817,0.263923222335,0.263923222335
818,0.021133246086,0.021133246086
819,0.196936648732,0.196936648732
820,0.113373079347,0.113373079347
821,0.196936648732,0.196936648732
822,0.196936648732,0.196936648732
823,0.113373079347,0.113373079347
824,0.113373079347,0.113373079347
825,0.0574378362658,0.0574378362658
826,0.00348989384906,0.00348989384906
827,0.0574378362658,0.0574378362658
828,0.0574378362658,0.0574378362658
829,0.113373079347,0.113373079347
830,0.0574378362658,0.0574378362658
831,0.113373079347,0.113373079347
832,0.0574378362658,0.0574378362658
833,0.113373079347,0.113373079347
834,0.0574378362658,0.0574378362658
835,0.196936648732,0.196936648732
836,0.021133246086,0.021133246086
837,0.00348989384906,0.00348989384906
838,0.0574378362658,0.0574378362658
839,0.113373079347,0.113373079347
840,0.000339295235325,0.000339295235325
841,0.113373079347,0.113373079347
842,0.0574378362658,0.0574378362658
843,0.0574378362658,0.0574378362658
844,0.0574378362658,0.0574378362658
845,0.00348989384906,0.00348989384906
