"UnitNumber","Time","Setting1","Setting2","Setting3","Sensor1","Sensor2","Sensor3","Sensor4","Sensor5","Sensor6","Sensor7","Sensor8","Sensor9","Sensor10","Sensor11","Sensor12","Sensor13","Sensor14","Sensor15","Sensor16","Sensor17","Sensor18","Sensor19","Sensor20","Sensor21","RUL","sd_10_Sensor1","sd_10_Sensor2","sd_10_Sensor3","sd_10_Sensor4","sd_10_Sensor5","sd_10_Sensor6","sd_10_Sensor7","sd_10_Sensor8","sd_10_Sensor9","sd_10_Sensor10","sd_10_Sensor11","sd_10_Sensor12","sd_10_Sensor13","sd_10_Sensor14","sd_10_Sensor15","sd_10_Sensor16","sd_10_Sensor17","sd_10_Sensor18","sd_10_Sensor19","sd_10_Sensor20","sd_10_Sensor21","k_closest_Sensor1","k_closest_Sensor2","k_closest_Sensor3","k_closest_Sensor4","k_closest_Sensor5","k_closest_Sensor6","k_closest_Sensor7","k_closest_Sensor8","k_closest_Sensor9","k_closest_Sensor10","k_closest_Sensor11","k_closest_Sensor12","k_closest_Sensor13","k_closest_Sensor14","k_closest_Sensor15","k_closest_Sensor16","k_closest_Sensor17","k_closest_Sensor18","k_closest_Sensor19","k_closest_Sensor20","k_closest_Sensor21"
1,47,0.0,5.0E-4,100,518.67,642.21,1580.32,1402.89,14.620000000000001,21.61,554.38,2388.06,9052.04,1.3,47.22,521.84,2388.05,8126.21,8.3973,0.03,392,2388,100,38.99,23.4873,145,0,0.19830279876996446,3.8440453951533775,1.8833788785053132,0,3.552713678800501E-15,0.3470734792518851,0.02002498439445192,4.373260225506432,2.220446049250313E-16,0.13260467563400674,0.2911288374585939,0.028089143810340212,3.6355947243881728,0.014856247843920825,6.938893903907228E-18,0.4,0,0,0.1276283667528502,0.055110539826788145,518.67,642.2933333333334,1583.226666666667,1401.7866666666666,14.620000000000001,21.61,554.12,2388.0533333333333,9052.263333333334,1.3,47.24666666666667,521.8633333333333,2388.06,8127.246666666667,8.4006,0.03,392.0,2388,100,38.97,23.452299999999997
1,57,-0.0033,0.0,100,518.67,642.13,1583.67,1402.79,14.620000000000001,21.61,553.42,2388.05,9050.800000000001,1.3,47.29,521.62,2388.08,8135.4800000000005,8.426300000000001,0.03,392,2388,100,38.84,23.3567,135,0,0.28673332558319137,3.2905312640970235,2.3111287285653193,0,3.552713678800501E-15,0.38737578654326627,0.020099751242218973,4.1078948379919025,2.220446049250313E-16,0.12157302332343325,0.3329879877713449,0.01951922129597081,2.717628377832303,0.017481101223893257,6.938893903907228E-18,0.5385164807134505,0,0,0.10826356727911776,0.052435480354431664,518.67,642.32,1584.9833333333333,1402.21,14.620000000000001,21.61,553.7833333333333,2388.0466666666666,9050.296666666667,1.3,47.28,521.8966666666666,2388.066666666666,8135.086666666666,8.429,0.03,392.0,2388,100,38.90000000000001,23.3514
1,59,-6.000000000000001E-4,2.0E-4,100,518.67,642.33,1596.72,1403.51,14.620000000000001,21.61,554.62,2388.07,9050.06,1.3,47.26,521.32,2388.02,8128.81,8.4476,0.03,392,2388,100,38.92,23.4444,133,0,0.2784618465786605,4.682177271313,2.3929605094944573,0,3.552713678800501E-15,0.44016928561635665,0.021931712199477652,3.8272926462449575,2.220446049250313E-16,0.11471704319760019,0.34533462033222545,0.02238302928563084,2.7252809029527865,0.01790475076620733,6.938893903907228E-18,0.7810249675906654,0,0,0.09795917517006776,0.05549933423024117,518.67,642.41,1591.17,1402.6266666666668,14.620000000000001,21.61,554.4033333333333,2388.07,9050.396666666666,1.3,47.26,521.6833333333334,2388.0266666666666,8131.663333333333,8.435266666666665,0.03,392.0,2388,100,38.89666666666667,23.385933333333337
1,64,0.0017000000000000001,2.0E-4,100,518.67,642.23,1584.51,1400.1100000000001,14.620000000000001,21.61,553.88,2388.1,9043.67,1.3,47.45,521.82,2388.04,8128.150000000001,8.406600000000001,0.03,391,2388,100,38.93,23.384,128,0,0.19555050498529442,4.614479493940812,2.7959873032615565,0,3.552713678800501E-15,0.3758576858333627,0.029816103031712594,3.3077395604854183,2.220446049250313E-16,0.08695401083331357,0.3884893820942909,0.030016662039571637,2.3544587488422524,0.01746768731114677,6.938893903907228E-18,1.1,0,0,0.10650821564555485,0.046559918384808226,518.67,642.2466666666668,1583.6033333333332,1400.9066666666665,14.620000000000001,21.61,553.9900000000001,2388.103333333333,9048.07,1.3,47.45666666666667,521.8566666666667,2388.0266666666666,8130.18,8.400500000000001,0.03,391.0,2388,100,38.90333333333333,23.378266666666665
1,73,-0.0012000000000000001,-2.0E-4,100,518.67,642.29,1592.04,1397.93,14.620000000000001,21.61,553.88,2388.03,9049.64,1.3,47.29,522.04,2388.1,8129.85,8.404,0.03,391,2388,100,39.03,23.3975,119,0,0.10906878563548289,4.2599132620277596,2.4446971182541124,0,3.552713678800501E-15,0.24079867109266834,0.030331501776118645,4.6307921568562485,2.220446049250313E-16,0.10906878563548805,0.29712623579885844,0.02685144316416645,2.3223272809834223,0.016769364925363243,6.938893903907228E-18,0.6633249580710799,0,0,0.06900000000000052,0.04772284987299076,518.67,642.24,1588.92,1400.65,14.620000000000001,21.61,553.8833333333333,2388.0433333333335,9048.773333333333,1.3,47.28666666666667,521.98,2388.096666666667,8129.78,8.407366666666666,0.03,391.0,2388,100,38.96333333333333,23.3866
1,75,9.000000000000001E-4,-4.0E-4,100,518.67,641.96,1582.32,1394.82,14.620000000000001,21.61,553.6,2388.07,9042.32,1.3,47.22,521.77,2388.11,8130.13,8.462100000000001,0.03,392,2388,100,38.89,23.3521,117,0,0.247711525771409,4.368645213335595,3.23347939532634,0,3.552713678800501E-15,0.2729908423372341,0.025865034312690282,4.629782824280406,2.220446049250313E-16,0.11558979193683072,0.2819858152460828,0.04069397989878612,2.100543977163952,0.020774850179965148,6.938893903907228E-18,0.6403124237432849,0,0,0.07828793010420025,0.04739527508096161,518.67,642.1533333333333,1582.46,1398.0766666666666,14.620000000000001,21.61,553.7466666666668,2388.07,9044.753333333332,1.3,47.26,521.82,2388.1,8130.883333333334,8.432866666666667,0.03,391.6666666666667,2388,100,38.84333333333334,23.374066666666664
1,82,-0.0012000000000000001,1.0E-4,100,518.67,642.04,1589.07,1399.17,14.620000000000001,21.61,554.1800000000001,2388.1,9048.22,1.3,47.25,521.95,2388.03,8134.04,8.3986,0.03,393,2388,100,38.89,23.2713,110,0,0.3358705107627024,3.8377062159576534,3.358122094266389,0,3.552713678800501E-15,0.308170407404729,0.025709920264324698,3.9875708144179383,2.220446049250313E-16,0.1273145710435376,0.26034592372456405,0.05332916650387744,2.4999551995984404,0.023852934829911146,6.938893903907228E-18,1.044030650891055,0,0,0.08163332652783478,0.0507795244168356,518.67,642.0500000000001,1588.6166666666666,1401.7133333333334,14.620000000000001,21.61,553.9899999999999,2388.0933333333332,9047.130000000001,1.3,47.33333333333334,521.82,2388.06,8134.203333333334,8.397033333333333,0.03,393.0,2388,100,38.88666666666666,23.310666666666666
1,87,0.0,-4.0E-4,100,518.67,642.33,1586.69,1413.1000000000001,14.620000000000001,21.61,554.1,2388.14,9050.52,1.3,47.34,521.4300000000001,2388.06,8130.41,8.4326,0.03,391,2388,100,38.88,23.3402,105,0,0.3082547647644614,3.305226921105405,4.845428360836629,0,3.552713678800501E-15,0.27910571473904044,0.03527038417700541,3.7031208459890963,2.220446049250313E-16,0.10754068997360969,0.28589508565206506,0.03919183588445575,2.2609060130841185,0.017964342459438756,6.938893903907228E-18,1.0049875621120892,0,0,0.0780320446995975,0.04179014357477167,518.67,642.4166666666666,1586.7533333333333,1408.6933333333334,14.620000000000001,21.61,554.1366666666668,2388.1066666666666,9050.023333333333,1.3,47.36000000000001,521.5966666666667,2388.056666666667,8130.596666666667,8.433266666666666,0.03,391.3333333333333,2388,100,38.87333333333333,23.354033333333337
1,99,-5.0E-4,0.0,100,518.67,642.46,1592.73,1406.13,14.620000000000001,21.61,553.76,2388.08,9045.14,1.3,47.4,521.42,2388.1,8131.77,8.4481,0.03,393,2388,100,38.82,23.232300000000002,93,0,0.3471253375943507,5.458470848140545,4.711376019805664,0,3.552713678800501E-15,0.41954260808647353,0.038418745424592934,2.0490836976561573,2.220446049250313E-16,0.05496362433464513,0.2632508309578457,0.023430749027701564,1.8836602666084623,0.023404871287832522,6.938893903907228E-18,1.019803902718557,0,0,0.09997999799959975,0.06957673821041084,518.67,642.2400000000001,1593.2033333333336,1406.1666666666667,14.620000000000001,21.61,553.69,2388.08,9045.576666666666,1.3,47.38999999999999,521.5833333333334,2388.0733333333333,8131.363333333334,8.445566666666666,0.03,393.0,2388,100,38.82,23.261333333333337
1,104,-1.0E-4,1.0E-4,100,518.67,642.29,1590.63,1406.25,14.620000000000001,21.61,553.66,2388.08,9044.73,1.3,47.34,522.38,2388.09,8131.89,8.4021,0.03,392,2388,100,38.96,23.3393,88,0,0.30541774670113225,5.340346430710297,4.2675496482172965,0,3.552713678800501E-15,0.37397994598641277,0.031000000000034153,3.0427513864923856,2.220446049250313E-16,0.10394229168148973,0.3426499671676628,0.023664319132376946,2.6102300664884375,0.019557712033875338,6.938893903907228E-18,0.8717797887081347,0,0,0.10285912696499065,0.06321309674426631,518.67,642.24,1589.79,1404.3600000000001,14.620000000000001,21.61,553.5733333333333,2388.08,9047.27,1.3,47.46666666666667,521.9399999999999,2388.09,8131.593333333333,8.4175,0.03,392.0,2388,100,38.94333333333334,23.3712
1,106,0.0,1.0E-4,100,518.67,642.6800000000001,1589.05,1404.45,14.620000000000001,21.61,553.6,2388.08,9049.82,1.3,47.44,521.51,2388.09,8126.38,8.4664,0.03,392,2388,100,39.08,23.4148,86,0,0.29789931184881285,3.8789204683777623,2.479909070913648,0,3.552713678800501E-15,0.37264057750062907,0.024186773244934758,3.07493089353262,2.220446049250313E-16,0.10947145746723153,0.3458626895170963,0.016401219466832102,3.0367390404841204,0.020986903058812557,6.938893903907228E-18,0.7000000000000001,0,0,0.11970380110923756,0.06726879588635412,518.67,642.6066666666667,1588.8133333333333,1403.696666666667,14.620000000000001,21.61,553.6333333333333,2388.0833333333335,9049.846666666666,1.3,47.42333333333334,521.4333333333334,2388.0933333333337,8127.06,8.4517,0.03,392.0,2388,100,38.99333333333333,23.4098
1,108,8.0E-4,1.0E-4,100,518.67,643.49,1585.91,1399.47,14.620000000000001,21.61,554.4300000000001,2388.14,9047.03,1.3,47.61,521.52,2388.03,8131.52,8.4133,0.03,393,2388,100,38.75,23.3032,84,0,0.4028262652807037,3.8202795709214974,3.0448356277473865,0,3.552713678800501E-15,0.3686258265504409,0.02844292530664191,2.8714553801167124,2.220446049250313E-16,0.11983738982471114,0.2923285822495002,0.020999999999921352,3.126813233949285,0.018516435942156857,6.938893903907228E-18,1.2688577540449522,0,0,0.12409673645990807,0.059276825151149834,518.67,642.9000000000001,1587.746666666667,1402.38,14.620000000000001,21.61,553.9433333333333,2388.103333333333,9048.023333333333,1.3,47.46666666666667,521.5933333333334,2388.06,8131.936666666666,8.413166666666667,0.03,392.6666666666667,2388,100,38.826666666666675,23.34273333333333
1,109,-0.0011,-3.0000000000000003E-4,100,518.67,642.49,1586.45,1409.1000000000001,14.620000000000001,21.61,553.59,2388.1,9051.130000000001,1.3,47.58,521.62,2388.11,8130.97,8.3757,0.03,394,2388,100,39.050000000000004,23.3561,83,0,0.4022635951711271,3.5981473010425997,3.288906961286638,0,3.552713678800501E-15,0.3691557936698206,0.02830194339614809,2.6979749813518334,2.220446049250313E-16,0.12043670536842042,0.281737466447048,0.02227105745127125,3.09370990883119,0.024364974861468536,6.938893903907228E-18,1.32664991614216,0,0,0.1336450522840251,0.03845409731094912,518.67,642.5666666666666,1586.88,1407.0933333333332,14.620000000000001,21.61,553.6433333333333,2388.09,9049.876666666663,1.3,47.54333333333333,521.55,2388.0933333333337,8131.63,8.404366666666666,0.03,393.3333333333333,2388,100,39.04666666666666,23.383466666666667
1,115,-0.0017000000000000001,5.0E-4,100,518.67,642.66,1594.8400000000001,1406.6000000000001,14.620000000000001,21.61,554.13,2388.11,9050.37,1.3,47.43,521.36,2388.12,8127.6,8.4345,0.03,393,2388,100,38.93,23.302200000000003,77,0,0.2947473494367796,3.4653369244562344,3.1237190974861724,0,3.552713678800501E-15,0.46282286028240727,0.025999999999965863,1.9949877192602263,2.220446049250313E-16,0.1225724275683559,0.1863357185297515,0.03796050579211918,2.231098608309296,0.02582553000424205,6.938893903907228E-18,1.1135528725660042,0,0,0.1008017856984679,0.057336899985960144,518.67,642.6633333333333,1591.3700000000001,1407.0999999999997,14.620000000000001,21.61,553.97,2388.11,9051.096666666666,1.3,47.49,521.5233333333332,2388.1366666666668,8129.4800000000005,8.436,0.03,392.6666666666667,2388,100,38.916666666666664,23.310999999999996
1,116,-0.002,-3.0000000000000003E-4,100,518.67,642.64,1580.31,1401.99,14.620000000000001,21.61,554.4,2388.08,9049.710000000001,1.3,47.43,521.6,2388.05,8134.46,8.4059,0.03,394,2388,100,39.03,23.351200000000002,76,0,0.29488302765674207,4.365574876233361,3.2374157904105862,0,3.552713678800501E-15,0.49860304852656717,0.025999999999965863,1.9968477658547663,2.220446049250313E-16,0.1229674753745877,0.1808203528367268,0.0414849370252878,2.1772112897006077,0.02492549899199614,6.938893903907228E-18,1.019803902718557,0,0,0.09495261976375333,0.05072010350935803,518.67,642.6533333333333,1585.0633333333337,1402.2666666666669,14.620000000000001,21.61,554.2733333333334,2388.0699999999997,9050.453333333331,1.3,47.44,521.6766666666666,2388.0833333333335,8132.78,8.423133333333334,0.03,394.0,2388,100,38.95333333333334,23.349099999999996
1,119,0.0013000000000000002,5.0E-4,100,518.67,642.67,1596.8,1404.46,14.620000000000001,21.61,553.77,2388.1,9045.89,1.3,47.550000000000004,521.46,2388.09,8123.85,8.4194,0.03,394,2388,100,39.01,23.3188,73,0,0.14430523206036874,4.627077803538612,2.9875468197167727,0,3.552713678800501E-15,0.524804725588479,0.020518284528685586,2.1533752575899117,2.220446049250313E-16,0.10848502200764806,0.24379499584691375,0.03195309061727698,3.575480387304545,0.017289444756845133,6.938893903907228E-18,0.9433981132056604,0,0,0.09235258523723144,0.056375842344039064,518.67,642.6566666666666,1593.8033333333333,1404.3500000000001,14.620000000000001,21.61,554.0500000000001,2388.1,9048.403333333334,1.3,47.54,521.4733333333335,2388.1033333333335,8125.856666666667,8.421566666666667,0.03,393.6666666666667,2388,100,38.99,23.305866666666667
1,125,-4.0E-4,5.0E-4,100,518.67,642.96,1585.47,1406.42,14.620000000000001,21.61,552.44,2388.13,9046.16,1.3,47.63,521.57,2388.11,8126.33,8.4079,0.03,394,2388,100,38.68,23.303900000000002,67,0,0.3419941519967734,4.839130500410158,3.92276700812068,0,3.552713678800501E-15,0.781206758803325,0.023151673805606537,3.619365137700659,2.220446049250313E-16,0.07318469785412915,0.1972713866733049,0.03579106033633625,4.079313790332832,0.012530702294763564,6.938893903907228E-18,0.9433981132056604,0,0,0.12426182036329565,0.0616020162007703,518.67,642.9633333333334,1586.4233333333334,1403.9133333333332,14.620000000000001,21.61,552.4466666666667,2388.1266666666666,9045.996666666666,1.3,47.59333333333334,521.5233333333334,2388.12,8129.286666666667,8.419933333333333,0.03,393.6666666666667,2388,100,38.70333333333333,23.291733333333337
1,131,2.0E-4,-1.0E-4,100,518.67,643.01,1585.78,1413.25,14.620000000000001,21.61,553.7,2388.11,9045.1,1.3,47.7,521.45,2388.13,8126.38,8.4328,0.03,391,2388,100,38.730000000000004,23.343500000000002,61,0,0.34196491048058253,3.5494029075324343,5.679983802793814,0,3.552713678800501E-15,0.5793582656698699,0.027586228448236588,4.177420376261215,2.220446049250313E-16,0.08579044235810995,0.2988310559496877,0.029999999999987873,2.9487997558328436,0.021200351412181732,6.938893903907228E-18,0.8717797887081347,0,0,0.07616429609731841,0.03766003319170044,518.67,642.9000000000001,1586.1933333333334,1411.3066666666666,14.620000000000001,21.61,553.4166666666666,2388.11,9044.716666666667,1.3,47.65000000000001,521.4266666666667,2388.14,8126.333333333333,8.445566666666666,0.03,392.3333333333333,2388,100,38.76,23.32226666666667
1,136,0.003,-1.0E-4,100,518.67,642.84,1584.72,1404.39,14.620000000000001,21.61,554.1800000000001,2388.06,9040.89,1.3,47.43,521.54,2388.11,8130.43,8.446900000000001,0.03,393,2388,100,38.76,23.169900000000002,56,0,0.2667283262047756,4.177020588888675,4.022926919545002,0,3.552713678800501E-15,0.5505778782334095,0.029051678092663395,4.34767535586561,2.220446049250313E-16,0.11899999999999959,0.29352342325612973,0.027202941017396,2.3996999812476862,0.02140908452036164,6.938893903907228E-18,0.8306623862918073,0,0,0.11810588469674177,0.04826944789408753,518.67,642.96,1584.63,1404.2733333333333,14.620000000000001,21.61,553.7333333333333,2388.0933333333337,9043.696666666669,1.3,47.44333333333334,521.5666666666666,2388.1066666666666,8130.886666666665,8.445533333333332,0.03,393.0,2388,100,38.76333333333333,23.232133333333337
1,137,-0.0011,0.0,100,518.67,642.4300000000001,1594.69,1405.15,14.620000000000001,21.61,553.39,2388.14,9040.550000000001,1.3,47.89,521.63,2388.12,8128.81,8.449,0.03,394,2388,100,38.87,23.2593,55,0,0.2663080922540767,4.494755165745962,3.2465041198187015,0,3.552713678800501E-15,0.5237594867875988,0.028792360097763182,4.7578163058279275,2.220446049250313E-16,0.1533655763201113,0.2887923129170823,0.02638181191645979,2.0989542634369625,0.020215204673710026,6.938893903907228E-18,0.8944271909999159,0,0,0.11428473213863745,0.048651196285394986,518.67,642.4433333333334,1590.96,1405.456666666667,14.620000000000001,21.61,553.2266666666668,2388.1299999999997,9042.533333333331,1.3,47.73666666666667,521.5633333333334,2388.116666666667,8129.526666666668,8.4521,0.03,393.6666666666667,2388,100,38.89,23.26193333333333
1,141,-0.0023,5.0E-4,100,518.67,642.39,1590.02,1415.25,14.620000000000001,21.61,553.45,2388.13,9050.86,1.3,47.49,521.0600000000001,2388.16,8120.93,8.4641,0.03,394,2388,100,39.02,23.238200000000003,51,0,0.2906286290096047,4.0011184686285155,4.009746126626923,0,3.552713678800501E-15,0.5109011646101466,0.03660601043546265,4.694449914526994,2.220446049250313E-16,0.1598405455446145,0.2475398957744049,0.03634556369067375,3.04438844433491,0.016153253542243236,6.938893903907228E-18,0.7483314773547882,0,0,0.14178857499812936,0.05962785926058407,518.67,642.5366666666666,1590.2433333333336,1413.7300000000002,14.620000000000001,21.61,553.3633333333333,2388.126666666667,9052.116666666669,1.3,47.46666666666667,521.12,2388.163333333334,8124.903333333335,8.458400000000001,0.03,394.0,2388,100,38.96666666666667,23.2799
